Date,IXIC
1983/9/28,299.76001
1983/9/29,299.290009
1983/9/30,296.649994
1983/10/3,294.640015
1983/10/4,294.809998
1983/10/5,294.570007
1983/10/6,295.779999
1983/10/7,297.359985
1983/10/10,297.420013
1983/10/11,295.410004
1983/10/12,291.589996
1983/10/13,290.440002
1983/10/14,289.649994
1983/10/17,289.690002
1983/10/18,283.619995
1983/10/19,279.850006
1983/10/20,281.25
1983/10/21,279.48999
1983/10/24,276.809998
1983/10/25,278.600006
1983/10/26,277.850006
1983/10/27,277.5
1983/10/28,276.140015
1983/10/31,274.549988
1983/11/1,273.040009
1983/11/2,275.179993
1983/11/3,274.859985
1983/11/4,273.170013
1983/11/7,271.119995
1983/11/8,269.570007
1983/11/9,271
1983/11/10,273.079987
1983/11/11,277.130005
1983/11/14,279.51001
1983/11/15,278.920013
1983/11/16,279.940002
1983/11/17,281.26001
1983/11/18,281.279999
1983/11/21,283.049988
1983/11/22,284.549988
1983/11/23,284.690002
1983/11/25,285.48999
1983/11/28,284.470001
1983/11/29,284.619995
1983/11/30,285.670013
1983/12/1,286.070007
1983/12/2,283.910004
1983/12/5,282.48999
1983/12/6,282.049988
1983/12/7,282.149994
1983/12/8,280.570007
1983/12/9,280.51001
1983/12/12,279.940002
1983/12/13,278.920013
1983/12/14,276.420013
1983/12/15,275.350006
1983/12/16,276.01001
1983/12/19,275.579987
1983/12/20,274.51001
1983/12/21,275.630005
1983/12/22,276.209991
1983/12/23,276.540009
1983/12/27,276.679993
1983/12/28,276.570007
1983/12/29,277.059998
1983/12/30,278.600006
1984/1/3,277.630005
1984/1/4,280.970001
1984/1/5,284.450012
1984/1/6,287.899994
1984/1/9,287.269989
1984/1/10,287.630005
1984/1/11,287.679993
1984/1/12,287.630005
1984/1/13,286.850006
1984/1/16,286.290009
1984/1/17,286.859985
1984/1/18,287.209991
1984/1/19,286.48999
1984/1/20,284.410004
1984/1/23,280.200012
1984/1/24,278.820007
1984/1/25,277.350006
1984/1/26,275.609985
1984/1/27,273.179993
1984/1/30,269.230011
1984/1/31,268.429993
1984/2/1,266.429993
1984/2/2,266.160004
1984/2/3,264.01001
1984/2/6,258.640015
1984/2/7,257.809998
1984/2/8,253.960007
1984/2/9,251.690002
1984/2/10,254.039993
1984/2/13,250.570007
1984/2/14,252.429993
1984/2/15,252.729996
1984/2/16,251.839996
1984/2/17,251.330002
1984/2/21,249.960007
1984/2/22,249.160004
1984/2/23,247.089996
1984/2/24,251.440002
1984/2/27,254.320007
1984/2/28,251.550003
1984/2/29,252.570007
1984/3/1,253.5
1984/3/2,255.539993
1984/3/5,253.860001
1984/3/6,252.240005
1984/3/7,249.160004
1984/3/8,249.660004
1984/3/9,249.009995
1984/3/12,249.740005
1984/3/13,250.669998
1984/3/14,250.25
1984/3/15,251.050003
1984/3/16,253.369995
1984/3/19,251.649994
1984/3/20,252.740005
1984/3/21,252.490005
1984/3/22,250.770004
1984/3/23,249.979996
1984/3/26,249.300003
1984/3/27,249.100006
1984/3/28,251.009995
1984/3/29,251.630005
1984/3/30,250.779999
1984/4/2,249.800003
1984/4/3,248.880005
1984/4/4,248.509995
1984/4/5,245.740005
1984/4/6,243.940002
1984/4/9,242.839996
1984/4/10,243.449997
1984/4/11,241.789993
1984/4/12,242.559998
1984/4/13,244.009995
1984/4/16,243.880005
1984/4/17,245.589996
1984/4/18,245.479996
1984/4/19,245.350006
1984/4/23,243.929993
1984/4/24,244.059998
1984/4/25,243.899994
1984/4/26,245.929993
1984/4/27,246.899994
1984/4/30,247.440002
1984/5/1,250.259995
1984/5/2,253.009995
1984/5/3,252.550003
1984/5/4,250.889999
1984/5/7,251.350006
1984/5/8,252.419998
1984/5/9,252.600006
1984/5/10,252.910004
1984/5/11,250.570007
1984/5/14,248.869995
1984/5/15,249
1984/5/16,248.679993
1984/5/17,246.119995
1984/5/18,244.610001
1984/5/21,243.149994
1984/5/22,240.800003
1984/5/23,239.580002
1984/5/24,235.389999
1984/5/25,235.229996
1984/5/29,232.610001
1984/5/30,231.929993
1984/5/31,232.820007
1984/6/1,235.899994
1984/6/4,238.75
1984/6/5,238.429993
1984/6/6,239.490005
1984/6/7,239.889999
1984/6/8,240.350006
1984/6/11,238.119995
1984/6/12,237.039993
1984/6/13,237.779999
1984/6/14,235.619995
1984/6/15,235.639999
1984/6/18,236.820007
1984/6/19,237.869995
1984/6/20,238.350006
1984/6/21,239.75
1984/6/22,241.110001
1984/6/25,240.850006
1984/6/26,238.880005
1984/6/27,237.199997
1984/6/28,238.320007
1984/6/29,239.649994
1984/7/2,237.910004
1984/7/3,238.289993
1984/7/5,237.830002
1984/7/6,236.720001
1984/7/9,236.990005
1984/7/10,236.25
1984/7/11,234.820007
1984/7/12,234.220001
1984/7/13,234.669998
1984/7/16,233.690002
1984/7/17,233.5
1984/7/18,232.229996
1984/7/19,230.889999
1984/7/20,229.369995
1984/7/23,227.059998
1984/7/24,225.729996
1984/7/25,225.300003
1984/7/26,227.059998
1984/7/27,229.300003
1984/7/30,228.949997
1984/7/31,229.699997
1984/8/1,233.350006
1984/8/2,238.869995
1984/8/3,246.240005
1984/8/6,249.270004
1984/8/7,249.089996
1984/8/8,248.020004
1984/8/9,250.330002
1984/8/10,252.429993
1984/8/13,251.350006
1984/8/14,250.630005
1984/8/15,249.699997
1984/8/16,250.330002
1984/8/17,250.369995
1984/8/20,250.220001
1984/8/21,253.330002
1984/8/22,253.860001
1984/8/23,254.119995
1984/8/24,254.779999
1984/8/27,253.289993
1984/8/28,254.369995
1984/8/29,254.809998
1984/8/30,254.559998
1984/8/31,254.639999
1984/9/4,251.389999
1984/9/5,250.610001
1984/9/6,252.220001
1984/9/7,251.679993
1984/9/10,250.529999
1984/9/11,251.800003
1984/9/12,251.449997
1984/9/13,253.339996
1984/9/14,255.600006
1984/9/17,255.389999
1984/9/18,253.990005
1984/9/19,253.009995
1984/9/20,253.130005
1984/9/21,252.679993
1984/9/24,250.800003
1984/9/25,250.009995
1984/9/26,250.229996
1984/9/27,250.289993
1984/9/28,249.940002
1984/10/1,247.860001
1984/10/2,246.100006
1984/10/3,244.809998
1984/10/4,245.199997
1984/10/5,245.460007
1984/10/8,244.559998
1984/10/9,244.089996
1984/10/10,243.289993
1984/10/11,244.699997
1984/10/12,246.199997
1984/10/15,247.699997
1984/10/16,247.300003
1984/10/17,247.100006
1984/10/18,249.800003
1984/10/19,251.199997
1984/10/22,250.600006
1984/10/23,250.600006
1984/10/24,250.800003
1984/10/25,249
1984/10/26,247.399994
1984/10/29,246.5
1984/10/30,247.5
1984/10/31,247
1984/11/1,248
1984/11/2,248
1984/11/5,248.399994
1984/11/6,250.5
1984/11/7,249.800003
1984/11/8,249.5
1984/11/9,249.5
1984/11/12,249.300003
1984/11/13,247.800003
1984/11/14,247
1984/11/15,246
1984/11/16,245.100006
1984/11/19,242.899994
1984/11/20,243.199997
1984/11/21,243
1984/11/23,245.300003
1984/11/26,244.899994
1984/11/27,252.300003
1984/11/28,250.699997
1984/11/29,243.5
1984/11/30,242.399994
1984/12/3,240.899994
1984/12/4,240.800003
1984/12/5,238.699997
1984/12/6,238.899994
1984/12/7,239.300003
1984/12/10,250.199997
1984/12/11,238.800003
1984/12/12,238.5
1984/12/13,238.100006
1984/12/14,239
1984/12/17,238.5
1984/12/18,243.300003
1984/12/19,245.399994
1984/12/20,244.5
1984/12/21,244.800003
1984/12/24,245.800003
1984/12/26,246.600006
1984/12/27,245.399994
1984/12/28,245.899994
1984/12/31,247.100006
1985/1/2,245.899994
1985/1/3,246.399994
1985/1/4,246.100006
1985/1/7,245.899994
1985/1/8,246
1985/1/9,247.300003
1985/1/10,250.699997
1985/1/11,252.199997
1985/1/14,255.5
1985/1/15,257.799988
1985/1/16,260.200012
1985/1/17,261.200012
1985/1/18,263.100006
1985/1/21,266.399994
1985/1/22,268.399994
1985/1/23,270.700012
1985/1/24,272.299988
1985/1/25,274
1985/1/28,275
1985/1/29,276.200012
1985/1/30,278.600006
1985/1/31,278.700012
1985/2/1,278.399994
1985/2/4,280.799988
1985/2/5,282.600006
1985/2/6,284.5
1985/2/7,287.100006
1985/2/8,288.399994
1985/2/11,287.399994
1985/2/12,286.600006
1985/2/13,288.299988
1985/2/14,288.399994
1985/2/15,287.700012
1985/2/19,286.899994
1985/2/20,287.299988
1985/2/21,287
1985/2/22,286.200012
1985/2/25,284
1985/2/26,285
1985/2/27,284.100006
1985/2/28,284.200012
1985/3/1,287.200012
1985/3/4,287.100006
1985/3/5,287.100006
1985/3/6,285.5
1985/3/7,283.200012
1985/3/8,282.399994
1985/3/11,281.200012
1985/3/12,281.399994
1985/3/13,278.200012
1985/3/14,277.5
1985/3/15,278
1985/3/18,277.100006
1985/3/19,278.899994
1985/3/20,278.799988
1985/3/21,279
1985/3/22,278.899994
1985/3/25,276.299988
1985/3/26,276.200012
1985/3/27,277.600006
1985/3/28,278.200012
1985/3/29,279.200012
1985/4/1,280.299988
1985/4/2,279.700012
1985/4/3,277.899994
1985/4/4,277.399994
1985/4/8,276.5
1985/4/9,276.600006
1985/4/10,278.799988
1985/4/11,280.100006
1985/4/12,280.600006
1985/4/15,281.100006
1985/4/16,282.299988
1985/4/17,283.299988
1985/4/18,283.100006
1985/4/19,282.799988
1985/4/22,281.799988
1985/4/23,282.600006
1985/4/24,283.100006
1985/4/25,284
1985/4/26,284.100006
1985/4/29,282.100006
1985/4/30,280.600006
1985/5/1,279.600006
1985/5/2,279
1985/5/3,280.299988
1985/5/6,279.899994
1985/5/7,280.899994
1985/5/8,281.100006
1985/5/9,283.299988
1985/5/10,287.5
1985/5/13,288.100006
1985/5/14,287.700012
1985/5/15,288.5
1985/5/16,289.799988
1985/5/17,291.700012
1985/5/20,294.5
1985/5/21,293.899994
1985/5/22,293
1985/5/23,292.200012
1985/5/24,292.100006
1985/5/28,290.899994
1985/5/29,290.600006
1985/5/30,289.899994
1985/5/31,290.799988
1985/6/3,290.600006
1985/6/4,291
1985/6/5,291.799988
1985/6/6,291.899994
1985/6/7,291
1985/6/10,290.700012
1985/6/11,290.5
1985/6/12,289.700012
1985/6/13,286.899994
1985/6/14,288
1985/6/17,287.399994
1985/6/18,287.899994
1985/6/19,288.200012
1985/6/20,287.399994
1985/6/21,288.700012
1985/6/24,290
1985/6/25,292.299988
1985/6/26,293.399994
1985/6/27,295.299988
1985/6/28,296.200012
1985/7/1,296.5
1985/7/2,296.899994
1985/7/3,297.299988
1985/7/5,298.600006
1985/7/8,297.799988
1985/7/9,297.200012
1985/7/10,298.5
1985/7/11,300.5
1985/7/12,302.399994
1985/7/15,303
1985/7/16,305.200012
1985/7/17,307.799988
1985/7/18,306.899994
1985/7/19,307.799988
1985/7/22,306.799988
1985/7/23,306.200012
1985/7/24,303.700012
1985/7/25,304.399994
1985/7/26,304.600006
1985/7/29,300.899994
1985/7/30,300.600006
1985/7/31,301.299988
1985/8/1,304
1985/8/2,304.5
1985/8/5,302.100006
1985/8/6,300.200012
1985/8/7,298.200012
1985/8/8,298.700012
1985/8/9,299.100006
1985/8/12,298.299988
1985/8/13,297
1985/8/14,297.600006
1985/8/15,297.600006
1985/8/16,296.5
1985/8/19,295.600006
1985/8/20,296.399994
1985/8/21,297.700012
1985/8/22,296.899994
1985/8/23,296.700012
1985/8/26,296.299988
1985/8/27,296
1985/8/28,297
1985/8/29,297.299988
1985/8/30,297.700012
1985/9/3,296.600006
1985/9/4,295.600006
1985/9/5,295.299988
1985/9/6,296.200012
1985/9/9,296.100006
1985/9/10,294.5
1985/9/11,291.399994
1985/9/12,289.899994
1985/9/13,287.200012
1985/9/16,285.399994
1985/9/17,281.100006
1985/9/18,281
1985/9/19,283.600006
1985/9/20,284.399994
1985/9/23,286.100006
1985/9/24,284.100006
1985/9/25,281.799988
1985/9/26,280.200012
1985/9/30,280.299988
1985/10/1,281.799988
1985/10/2,281.200012
1985/10/3,281.399994
1985/10/4,280.5
1985/10/7,278.299988
1985/10/8,277
1985/10/9,278.299988
1985/10/10,279.399994
1985/10/11,281.799988
1985/10/14,284.299988
1985/10/15,285
1985/10/16,286.700012
1985/10/17,288.299988
1985/10/18,288.399994
1985/10/21,287.700012
1985/10/22,288.5
1985/10/23,289.799988
1985/10/24,290.600006
1985/10/25,289.5
1985/10/28,289.200012
1985/10/29,291.100006
1985/10/30,292.299988
1985/10/31,292.5
1985/11/1,294.100006
1985/11/4,294.200012
1985/11/5,295.299988
1985/11/6,296.700012
1985/11/7,297.5
1985/11/8,300
1985/11/11,302.299988
1985/11/12,304.399994
1985/11/13,303.899994
1985/11/14,305.200012
1985/11/15,306.200012
1985/11/18,306.100006
1985/11/19,306.899994
1985/11/20,307
1985/11/21,309.299988
1985/11/22,310.799988
1985/11/25,309.799988
1985/11/26,310.5
1985/11/27,313
1985/11/29,314
1985/12/2,313
1985/12/3,313.100006
1985/12/4,316.700012
1985/12/5,318.200012
1985/12/6,316.600006
1985/12/9,316.899994
1985/12/10,317.299988
1985/12/11,318.899994
1985/12/12,320.600006
1985/12/13,324
1985/12/16,325.200012
1985/12/17,323.299988
1985/12/18,322.5
1985/12/19,322.700012
1985/12/20,323.100006
1985/12/23,321.600006
1985/12/24,320.200012
1985/12/26,320.299988
1985/12/27,322.799988
1985/12/30,323.100006
1985/12/31,324.899994
1986/1/2,325
1986/1/3,325.700012
1986/1/6,326
1986/1/7,329.700012
1986/1/8,328.100006
1986/1/9,323
1986/1/10,324.399994
1986/1/13,324.200012
1986/1/14,324.799988
1986/1/15,328.200012
1986/1/16,330
1986/1/17,330.700012
1986/1/20,329.5
1986/1/21,328.5
1986/1/22,326.799988
1986/1/23,326.700012
1986/1/24,328.899994
1986/1/27,330.200012
1986/1/28,332.600006
1986/1/29,334.700012
1986/1/30,334.299988
1986/1/31,335.799988
1986/2/3,337.5
1986/2/4,337.899994
1986/2/5,338.899994
1986/2/6,340.799988
1986/2/7,342.200012
1986/2/10,344
1986/2/11,344.899994
1986/2/12,346.299988
1986/2/13,347.899994
1986/2/14,350.200012
1986/2/18,352.399994
1986/2/19,352.100006
1986/2/20,353.100006
1986/2/21,355.649994
1986/2/24,355.299988
1986/2/25,354.899994
1986/2/26,355.299988
1986/2/27,358.100006
1986/2/28,359.5
1986/3/3,359.799988
1986/3/4,362
1986/3/5,359.799988
1986/3/6,361.5
1986/3/7,362.200012
1986/3/10,363.899994
1986/3/11,367.399994
1986/3/12,369.700012
1986/3/13,370.399994
1986/3/14,371.799988
1986/3/17,370
1986/3/18,371.5
1986/3/19,371.700012
1986/3/20,372.700012
1986/3/21,372.600006
1986/3/24,370.700012
1986/3/25,369.299988
1986/3/26,370.600006
1986/3/27,373.299988
1986/3/31,374.700012
1986/4/1,374.200012
1986/4/2,374.100006
1986/4/3,374.5
1986/4/4,372.200012
1986/4/7,369.100006
1986/4/8,373.100006
1986/4/9,374.200012
1986/4/10,377.200012
1986/4/11,378.899994
1986/4/14,380.799988
1986/4/15,381.700012
1986/4/16,387.600006
1986/4/17,390
1986/4/18,390.100006
1986/4/21,391
1986/4/22,390.5
1986/4/23,389.100006
1986/4/24,391.5
1986/4/25,392.299988
1986/4/28,391.399994
1986/4/29,389.200012
1986/4/30,383.200012
1986/5/1,381.700012
1986/5/2,383.200012
1986/5/5,386
1986/5/6,386.299988
1986/5/7,385.299988
1986/5/8,387.399994
1986/5/9,389.100006
1986/5/12,388.100006
1986/5/13,386.700012
1986/5/14,387.299988
1986/5/15,385.600006
1986/5/16,384.700012
1986/5/19,383.700012
1986/5/20,385.299988
1986/5/21,386.100006
1986/5/22,389.600006
1986/5/23,391.899994
1986/5/27,394.899994
1986/5/28,397.200012
1986/5/29,398
1986/5/30,400.200012
1986/6/2,399.399994
1986/6/3,399.5
1986/6/4,399.100006
1986/6/5,400
1986/6/6,400.299988
1986/6/9,394.700012
1986/6/10,392.799988
1986/6/11,395.399994
1986/6/12,396.5
1986/6/13,399.600006
1986/6/16,398.5
1986/6/17,396.299988
1986/6/18,395.200012
1986/6/19,396.399994
1986/6/20,396.899994
1986/6/23,396.799988
1986/6/24,398.899994
1986/6/25,402.200012
1986/6/26,402.899994
1986/6/27,403.600006
1986/6/30,405.5
1986/7/1,407.600006
1986/7/2,409.5
1986/7/3,411.200012
1986/7/7,401
1986/7/8,390.700012
1986/7/9,393.399994
1986/7/10,392
1986/7/11,391.600006
1986/7/14,384.799988
1986/7/15,378.700012
1986/7/16,379.700012
1986/7/17,381.600006
1986/7/18,381.100006
1986/7/21,379.5
1986/7/22,379.899994
1986/7/23,379.899994
1986/7/24,378.700012
1986/7/25,379.799988
1986/7/28,374.799988
1986/7/29,372
1986/7/30,370.799988
1986/7/31,371.399994
1986/8/1,370.700012
1986/8/4,366.700012
1986/8/5,366.799988
1986/8/6,364.700012
1986/8/7,365.100006
1986/8/8,365.799988
1986/8/11,369.899994
1986/8/12,373.299988
1986/8/13,376.899994
1986/8/14,379.5
1986/8/15,380.200012
1986/8/18,379.299988
1986/8/19,378.799988
1986/8/20,380.899994
1986/8/21,381.200012
1986/8/22,381.5
1986/8/25,379.299988
1986/8/26,380.5
1986/8/27,381.700012
1986/8/28,382.399994
1986/8/29,382.899994
1986/9/2,380.100006
1986/9/3,378.899994
1986/9/4,381
1986/9/5,378.399994
1986/9/8,372
1986/9/9,369.600006
1986/9/10,366.799988
1986/9/11,353.299988
1986/9/12,346.799988
1986/9/15,345.899994
1986/9/16,343.700012
1986/9/17,346.899994
1986/9/18,348.600006
1986/9/19,349.399994
1986/9/22,352.600006
1986/9/23,353.399994
1986/9/24,354.5
1986/9/25,351.5
1986/9/26,351.600006
1986/9/29,347.799988
1986/9/30,350.700012
1986/10/1,352.299988
1986/10/2,352.600006
1986/10/3,352.799988
1986/10/6,353.200012
1986/10/7,352.399994
1986/10/8,352.899994
1986/10/9,353.100006
1986/10/10,353.5
1986/10/13,354.100006
1986/10/14,353.799988
1986/10/15,355.700012
1986/10/16,356.399994
1986/10/17,355.700012
1986/10/20,353.5
1986/10/21,353.100006
1986/10/22,353.899994
1986/10/23,356.200012
1986/10/24,356.700012
1986/10/27,356.600006
1986/10/28,357.200012
1986/10/29,358.5
1986/10/30,361.100006
1986/10/31,360.799988
1986/11/3,361.100006
1986/11/4,361.899994
1986/11/5,362.100006
1986/11/6,361.200012
1986/11/7,361
1986/11/10,360
1986/11/11,361.299988
1986/11/12,361.200012
1986/11/13,358
1986/11/14,358.5
1986/11/17,357.100006
1986/11/18,352.600006
1986/11/19,349.799988
1986/11/20,352.200012
1986/11/21,354.700012
1986/11/24,356.100006
1986/11/25,357
1986/11/26,358.200012
1986/11/28,359.600006
1986/12/1,357.899994
1986/12/2,360.700012
1986/12/3,363
1986/12/4,364.100006
1986/12/5,363
1986/12/8,361
1986/12/9,359
1986/12/10,359.100006
1986/12/11,357.700012
1986/12/12,355.899994
1986/12/15,353
1986/12/16,353.799988
1986/12/17,352.299988
1986/12/18,351.399994
1986/12/19,352.200012
1986/12/22,351.299988
1986/12/23,348.799988
1986/12/24,349.600006
1986/12/26,349.899994
1986/12/29,348
1986/12/30,347.299988
1986/12/31,348.799988
1987/1/2,353.200012
1987/1/5,361.200012
1987/1/6,366
1987/1/7,372.399994
1987/1/8,377.5
1987/1/9,380.700012
1987/1/12,385.5
1987/1/13,386.399994
1987/1/14,390
1987/1/15,392.600006
1987/1/16,389.899994
1987/1/19,392.600006
1987/1/20,392.100006
1987/1/21,389.600006
1987/1/22,393.200012
1987/1/23,392.200012
1987/1/26,388
1987/1/27,390.799988
1987/1/28,392
1987/1/29,391
1987/1/30,392.100006
1987/2/2,397.200012
1987/2/3,399.399994
1987/2/4,403.100006
1987/2/5,405.600006
1987/2/6,406.899994
1987/2/9,405.799988
1987/2/10,403.5
1987/2/11,408.299988
1987/2/12,409.200012
1987/2/13,412.5
1987/2/17,418.200012
1987/2/18,417.100006
1987/2/19,417
1987/2/20,417.200012
1987/2/23,415.200012
1987/2/24,417.399994
1987/2/25,421
1987/2/26,422.899994
1987/2/27,425
1987/3/2,423.899994
1987/3/3,423.600006
1987/3/4,426.700012
1987/3/5,429
1987/3/6,429.5
1987/3/9,426.799988
1987/3/10,429.399994
1987/3/11,431.399994
1987/3/12,432.5
1987/3/13,432
1987/3/16,430.899994
1987/3/17,434.799988
1987/3/18,434.899994
1987/3/19,437
1987/3/20,439.600006
1987/3/23,438
1987/3/24,438.100006
1987/3/25,437.5
1987/3/26,438.700012
1987/3/27,436.600006
1987/3/30,427.100006
1987/3/31,430.100006
1987/4/1,428.299988
1987/4/2,432.100006
1987/4/3,437.399994
1987/4/6,437.600006
1987/4/7,434
1987/4/8,434.899994
1987/4/9,432
1987/4/10,430.899994
1987/4/13,423.700012
1987/4/14,413.200012
1987/4/15,416
1987/4/16,419.5
1987/4/20,417.700012
1987/4/21,418.600006
1987/4/22,418.200012
1987/4/23,417.399994
1987/4/24,412.600006
1987/4/27,409.700012
1987/4/28,411.899994
1987/4/29,414.200012
1987/4/30,417.799988
1987/5/1,418.399994
1987/5/4,418.5
1987/5/5,422.399994
1987/5/6,422.399994
1987/5/7,422.600006
1987/5/8,423.200012
1987/5/11,422.200012
1987/5/12,420.5
1987/5/13,421.899994
1987/5/14,422.700012
1987/5/15,418.899994
1987/5/18,413.5
1987/5/19,408.200012
1987/5/20,406.600006
1987/5/21,408.5
1987/5/22,407.399994
1987/5/26,411.399994
1987/5/27,412.600006
1987/5/28,414.399994
1987/5/29,416.5
1987/6/1,415
1987/6/2,413.600006
1987/6/3,415.899994
1987/6/4,417.399994
1987/6/5,417.799988
1987/6/8,419.399994
1987/6/9,421.700012
1987/6/10,422.799988
1987/6/11,423.399994
1987/6/12,425.399994
1987/6/15,425.399994
1987/6/16,427.5
1987/6/17,428.399994
1987/6/18,429
1987/6/19,429.100006
1987/6/22,429.299988
1987/6/23,428
1987/6/24,427.299988
1987/6/25,427.200012
1987/6/26,426.700012
1987/6/29,426.5
1987/6/30,424.700012
1987/7/1,424.5
1987/7/2,425.899994
1987/7/6,425.100006
1987/7/7,424.600006
1987/7/8,424.899994
1987/7/9,425.600006
1987/7/10,426
1987/7/13,426.5
1987/7/14,431.100006
1987/7/15,431.200012
1987/7/16,433.200012
1987/7/17,434.100006
1987/7/20,431.600006
1987/7/21,429.399994
1987/7/22,429.299988
1987/7/23,427.600006
1987/7/24,429.100006
1987/7/27,428.899994
1987/7/28,430
1987/7/29,431.200012
1987/7/30,433.600006
1987/7/31,434.899994
1987/8/3,433.100006
1987/8/4,432.799988
1987/8/5,436.299988
1987/8/6,440.799988
1987/8/7,443.600006
1987/8/10,446.299988
1987/8/11,449.399994
1987/8/12,449.200012
1987/8/13,451.600006
1987/8/14,451.600006
1987/8/17,451.700012
1987/8/18,446.799988
1987/8/19,448
1987/8/20,452.799988
1987/8/21,455.200012
1987/8/24,453.799988
1987/8/25,455.100006
1987/8/26,455.299988
1987/8/27,455.799988
1987/8/28,453.299988
1987/8/31,455
1987/9/1,452.5
1987/9/2,448.899994
1987/9/3,448.399994
1987/9/4,446.5
1987/9/8,437.600006
1987/9/9,439.200012
1987/9/10,443.5
1987/9/11,446.200012
1987/9/14,445.5
1987/9/15,441.899994
1987/9/16,440.899994
1987/9/17,440.799988
1987/9/18,440.899994
1987/9/21,436
1987/9/22,437.899994
1987/9/23,440.700012
1987/9/24,441.200012
1987/9/25,441.899994
1987/9/28,442.299988
1987/9/29,442.200012
1987/9/30,444.299988
1987/10/1,448.5
1987/10/2,451.600006
1987/10/5,453.600006
1987/10/6,447.5
1987/10/7,444.600006
1987/10/8,440
1987/10/9,438.399994
1987/10/12,433
1987/10/13,434.799988
1987/10/14,428.299988
1987/10/15,422.5
1987/10/16,406.299988
1987/10/19,360.200012
1987/10/20,327.799988
1987/10/21,351.899994
1987/10/22,336.100006
1987/10/23,328.5
1987/10/26,298.899994
1987/10/27,296.299988
1987/10/28,291.899994
1987/10/29,307.100006
1987/10/30,323.299988
1987/11/2,328.299988
1987/11/3,320.700012
1987/11/4,320.100006
1987/11/5,326.200012
1987/11/6,326.399994
1987/11/9,320.399994
1987/11/10,315.200012
1987/11/11,317.799988
1987/11/12,324
1987/11/13,323
1987/11/16,322.399994
1987/11/17,316.799988
1987/11/18,318.200012
1987/11/19,313.899994
1987/11/20,312.5
1987/11/23,313.100006
1987/11/24,316.700012
1987/11/25,317.799988
1987/11/27,316.5
1987/11/30,305.200012
1987/12/1,305.200012
1987/12/2,305.200012
1987/12/3,298.799988
1987/12/4,292.899994
1987/12/7,294.799988
1987/12/8,298
1987/12/9,302
1987/12/10,300.799988
1987/12/11,302.600006
1987/12/14,309.399994
1987/12/15,312.700012
1987/12/16,319.299988
1987/12/17,319.5
1987/12/18,326.899994
1987/12/21,328.700012
1987/12/22,327.299988
1987/12/23,331.5
1987/12/24,333.200012
1987/12/28,325.600006
1987/12/29,325.5
1987/12/30,329.700012
1987/12/31,330.5
1988/1/4,338.5
1988/1/5,344.100006
1988/1/6,346.700012
1988/1/7,349.700012
1988/1/8,338.5
1988/1/11,336.200012
1988/1/12,332
1988/1/13,332.700012
1988/1/14,334.200012
1988/1/15,340.100006
1988/1/18,340.5
1988/1/19,340.399994
1988/1/20,333.700012
1988/1/21,334.299988
1988/1/22,337.600006
1988/1/25,340.5
1988/1/26,339.200012
1988/1/27,339.799988
1988/1/28,342.399994
1988/1/29,344.700012
1988/2/1,346.200012
1988/2/2,347.200012
1988/2/3,343.700012
1988/2/4,344.700012
1988/2/5,345.799988
1988/2/8,344.5
1988/2/9,345
1988/2/10,349.299988
1988/2/11,351
1988/2/12,353.299988
1988/2/16,354.700012
1988/2/17,355.299988
1988/2/18,355.600006
1988/2/19,357.100006
1988/2/22,360
1988/2/23,361.100006
1988/2/24,363.100006
1988/2/25,363.600006
1988/2/26,363.399994
1988/2/29,367
1988/3/1,367.299988
1988/3/2,370.399994
1988/3/3,372
1988/3/4,373.399994
1988/3/7,374.5
1988/3/8,376.899994
1988/3/9,380.299988
1988/3/10,376.799988
1988/3/11,375.5
1988/3/14,376.700012
1988/3/15,376.600006
1988/3/16,378.5
1988/3/17,380.700012
1988/3/18,381.600006
1988/3/21,378.600006
1988/3/22,379.799988
1988/3/23,380.100006
1988/3/24,375.600006
1988/3/25,372.5
1988/3/28,370.399994
1988/3/29,373
1988/3/30,371.799988
1988/3/31,374.600006
1988/4/4,371.899994
1988/4/5,373.399994
1988/4/6,377.700012
1988/4/7,378.899994
1988/4/8,381.799988
1988/4/11,382.5
1988/4/12,383.399994
1988/4/13,383.399994
1988/4/14,374.5
1988/4/15,373.899994
1988/4/18,375.100006
1988/4/19,376.899994
1988/4/20,374.200012
1988/4/21,373.200012
1988/4/22,374
1988/4/25,375.299988
1988/4/26,377.799988
1988/4/27,378.700012
1988/4/28,378.799988
1988/4/29,379.200012
1988/5/2,379.700012
1988/5/3,382.200012
1988/5/4,381.600006
1988/5/5,379.5
1988/5/6,379.399994
1988/5/9,376.299988
1988/5/10,375.399994
1988/5/11,369.200012
1988/5/12,370.200012
1988/5/13,372.5
1988/5/16,373.399994
1988/5/17,372.299988
1988/5/18,367
1988/5/19,366.299988
1988/5/20,366
1988/5/23,363.299988
1988/5/24,365.200012
1988/5/25,365.700012
1988/5/26,367.299988
1988/5/27,366.700012
1988/5/31,370.299988
1988/6/1,374.799988
1988/6/2,374.700012
1988/6/3,376.899994
1988/6/6,379.299988
1988/6/7,379.299988
1988/6/8,383.399994
1988/6/9,384.600006
1988/6/10,386.299988
1988/6/13,386.799988
1988/6/14,388.5
1988/6/15,389.100006
1988/6/16,387.100006
1988/6/17,386.899994
1988/6/20,386
1988/6/21,387.799988
1988/6/22,390.5
1988/6/23,391
1988/6/24,391.600006
1988/6/27,389
1988/6/28,391.700012
1988/6/29,391.700012
